model,age,odo,fuel,color,price
쏘나타,76,72256,가솔린,gray,6.825460036255307
아반떼,91,59866,가솔린,gray,6.647688373563329
3시리즈,124,57617,가솔린,white,6.790097235513905
아반떼,88,107623,가솔린,white,6.608000625296087
크루즈,47,81237,가솔린,gray,7.02197642307216
K7,59,114742,LPG,black,7.462214939768189
그랜저,152,199990,가솔린,gray,5.771441123130016
E클래스,108,85456,가솔린,gray,7.32052696227274
그랜저,37,29161,가솔린,gray,8.070906088787819
티구안,141,75693,디젤,gray,6.792344427470809
쏘나타,149,43213,가솔린,gray,6.7580945044277305
티볼리,45,53000,디젤,white,7.313886831633462
아반떼,101,77093,가솔린,gray,6.7464121285733745
5시리즈,109,161817,디젤,white,7.450660796211539
그랜저,160,127000,LPG,black,5.942799375126701
3시리즈,63,120000,가솔린,white,7.75833346749091
아반떼,65,107000,가솔린,gray,7.030857476116121
크루즈,125,117937,가솔린,white,5.886104031450156
그랜저,56,144149,hybrid,black,7.490529402060711
그랜저,124,119963,가솔린,black,6.836259277277067
아반떼,139,115982,가솔린,white,6.042632833682381
그랜저,65,104564,LPG,black,7.07326971745971
5시리즈,108,170797,디젤,gray,7.3783837129967145
아반떼,94,71500,LPG,white,6.836259277277067
크루즈,54,73177,가솔린,white,6.78105762593618
G80,60,96000,가솔린,gray,7.8826922062890254
티볼리,64,84000,디젤,black,7.307202314764738
아반떼,137,123000,가솔린,white,6.154858094016418
크루즈,100,120000,가솔린,white,5.968707559985366
A7,76,166144,디젤,black,8.119993827725105
G80,22,9626,가솔린,black,8.585038738311304
E클래스,44,39750,디젤,gray,8.37816098272068
그랜저,57,77181,LPG,black,7.783224016336037
G80,49,100423,가솔린,black,8.064950891749143
코란도,52,35413,디젤,gray,7.490529402060711
아반떼,102,79713,가솔린,gray,6.78105762593618
그랜저,185,254742,가솔린,black,4.875197323201151
그랜저,43,47151,LPG,white,7.719129840906732
말리부,80,39014,가솔린,gray,7.048386408721883
K7,128,91547,가솔린,black,6.907755278982137
쏘나타,34,15076,가솔린,white,7.85979918056211
그랜저,44,69377,가솔린,white,7.67368812926773
아반떼,45,27837,디젤,white,7.00397413672268
G80,46,92391,가솔린,black,7.934155233536322
쏘나타,49,44593,가솔린,black,7.523481312573497
A6,17,13618,디젤,black,8.527341522468053
쏘나타,138,112260,가솔린,gray,6.255750041753367
크루즈,113,115512,가솔린,white,6.214608098422191
크루즈,113,158700,디젤,black,5.993961427306569
A6,71,153384,디젤,white,7.719129840906732
그랜저,64,87575,가솔린,black,7.596392304064196
3시리즈,197,116261,가솔린,gray,5.916202062607435
5시리즈,118,137078,가솔린,white,7.313886831633462
E클래스,125,204610,디젤,black,6.802394763324311
K5,39,44000,hybrid,gray,7.754052639035757
그랜저,52,67000,가솔린,gray,7.749753406274437
코란도,105,43330,디젤,white,6.7464121285733745
쏘나타,69,95203,가솔린,white,7.327123292259293
G80,36,30762,가솔린,white,8.407601514786142
쏘나타,48,101073,LPG,white,7.1631723908466425
아반떼,167,123730,가솔린,gray,5.860786223465865
5시리즈,81,107316,디젤,gray,7.719129840906732
3시리즈,112,191410,디젤,white,6.928537818164665
K7,54,56791,가솔린,black,7.732369222284388
K5,90,136192,LPG,black,6.7226297948554485
K7,43,54168,hybrid,black,7.901377353792616
아반떼,81,40000,가솔린,gray,6.93828448401696
그랜저,88,105255,가솔린,black,7.0909098220799835
7시리즈,120,187039,가솔린,gray,7.53955882930103
K5,130,142434,가솔린,white,6.396929655216146
K7,52,30871,가솔린,black,7.796057974316123
K7,62,66300,가솔린,gray,7.749753406274437
코란도,107,90672,디젤,gray,6.55250788703459
SM6,50,50000,가솔린,gray,7.346655163176539
A6,77,153414,디젤,white,7.550135342488429
그랜저,114,142623,LPG,white,6.957497370876951
티볼리,80,77680,디젤,black,7.0909098220799835
K5,68,197000,LPG,gray,6.836259277277067
말리부,77,65395,가솔린,white,7.074116816197362
골프,79,123736,가솔린,white,7.484930283289661
아반떼,127,52782,가솔린,white,6.647688373563329
K7,139,165000,LPG,black,6.431331081933479
크루즈,92,128556,가솔린,black,6.3473892096560105
그랜저,54,56535,가솔린,black,7.650168700845001
아반떼,169,73291,가솔린,black,5.942799375126701
A8,191,270500,가솔린,gray,6.19644412779452
S클래스,91,68288,가솔린,black,8.880585523102495
그랜저,44,67733,가솔린,gray,7.749753406274437
5시리즈,104,134566,디젤,white,7.560601162768557
그랜저,43,88693,hybrid,gray,7.9624156801210635
A8,163,225000,가솔린,white,6.293419278846481
K3,103,112662,가솔린,black,6.594413459749778
쏘나타,107,65497,가솔린,white,6.621405651764134
쏘나타,44,29680,가솔린,black,7.544861068658458
K7,39,37305,가솔린,white,7.762596048540069
K7,53,45878,가솔린,gray,7.685243607975833
쏘나타,106,88000,LPG,gray,6.415096959171596
아반떼,110,85000,가솔린,gray,6.580639137284949
E클래스,72,70916,디젤,white,7.696667081526462
쏘나타,94,121020,LPG,white,7.02197642307216
A6,72,57261,디젤,white,8.070906088787819
K5,136,105382,가솔린,gray,6.594413459749778
크루즈,104,100000,가솔린,gray,5.968707559985366
쏘나타,81,144525,LPG,gray,6.68586094706836
K3,57,65076,가솔린,white,6.898714534329988
G70,32,21762,가솔린,black,8.152198015861787
쏘나타,164,204827,LPG,white,5.5254529391317835
코란도,121,75000,디젤,gray,6.53813982376767
티구안,16,6601,디젤,black,8.237743803890933
S클래스,17,8866,가솔린,gray,9.741027444837728
크루즈,132,128047,가솔린,white,6.3818160174060985
말리부,93,52726,가솔린,gray,6.824373670043086
G80,58,157969,가솔린,gray,8.268988209506656
A4,120,147568,디젤,white,6.85751406254539
K5,118,214884,LPG,black,6.236369590203704
G80,68,70000,가솔린,white,8.058643712215618
5시리즈,114,205400,디젤,gray,7.313886831633462
그랜저,130,153732,LPG,black,6.825460036255307
아반떼,29,24758,가솔린,white,7.327123292259293
C클래스,129,122000,디젤,white,7.0909098220799835
K5,122,178759,가솔린,white,6.447305862541213
쏘나타,67,100000,LPG,black,7.065613363597717
크루즈,114,37000,가솔린,gray,6.478509642208569
그랜저,45,103842,디젤,white,7.682943169878292
5시리즈,132,213412,디젤,gray,7.00397413672268
아반떼,138,93040,가솔린,white,6.594413459749778
쏘나타,106,88000,LPG,black,6.415096959171596
그랜저,111,240000,LPG,white,6.633318433280377
쏘나타,144,126251,가솔린,gray,6.311734809152915
아반떼,45,86740,가솔린,white,7.208600337960199
말리부,37,42023,가솔린,gray,7.719129840906732
K5,44,50559,가솔린,gray,7.576097340623111
K5,15,19888,가솔린,white,7.53689712956617
3시리즈,131,129500,가솔린,white,6.46302945692067
K7,60,58882,가솔린,black,7.67368812926773
티볼리,80,113963,디젤,gray,7.003065458786462
K5,20,24952,가솔린,white,8.003363058629947
그랜저,45,29908,가솔린,black,7.762596048540069
그랜저,17,18200,가솔린,gray,8.157943507105037
E클래스,44,49000,디젤,black,8.495152060539358
그랜저,59,30000,가솔린,black,7.9966538754626075
K3,19,46638,가솔린,white,7.450660796211539
쏘나타,150,136000,가솔린,black,6.398594934535208
크루즈,132,81771,가솔린,white,6.398594934535208
그랜저,60,72728,가솔린,black,7.6783263565068856
말리부,57,41224,가솔린,white,7.490529402060711
E클래스,165,137000,가솔린,gray,6.53813982376767
크루즈,129,87509,가솔린,gray,6.19644412779452
쏘나타,144,59366,가솔린,gray,6.53813982376767
C클래스,76,82930,디젤,black,7.741099090035366
K3,93,170640,디젤,white,6.3818160174060985
그랜저,50,27343,가솔린,black,7.650168700845001
K5,60,60000,LPG,white,7.115582126184454
K7,131,219510,LPG,black,6.493753839851687
그랜저,34,54348,가솔린,black,7.796057974316123
아반떼,36,38050,가솔린,gray,7.576097340623111
쏘나타,65,16351,가솔린,gray,7.490529402060711
K5,88,126778,LPG,gray,6.68586094706836
C클래스,13,14,디젤,black,8.517393171418904
SM6,50,78535,가솔린,gray,7.24422751560335
골프,83,79927,디젤,white,7.306531398939505
G80,56,48018,가솔린,gray,8.174984532943087
쏘나타,191,143028,가솔린,white,5.703782474656201
그랜저,37,33099,가솔린,black,7.741099090035366
크루즈,93,89687,가솔린,black,6.594413459749778
그랜저,132,196000,가솔린,gray,6.3818160174060985
그랜저,57,44000,가솔린,black,7.8636512654486515
크루즈,54,24143,가솔린,white,7.237778191923443
쏘나타,171,167407,LPG,white,5.8888779583328805
K7,39,27983,가솔린,black,7.8826922062890254
A6,154,156843,가솔린,gray,6.46302945692067
K7,40,33000,LPG,white,7.692113339595466
K7,50,132479,가솔린,black,7.496097345175956
아반떼,68,68632,가솔린,gray,7.00397413672268
5시리즈,139,168330,가솔린,black,6.684611727667927
아반떼,69,128635,가솔린,white,6.928537818164665
K5,136,160000,가솔린,gray,6.089044875446846
K7,58,52004,가솔린,black,7.664346632098617
아반떼,71,58686,가솔린,gray,7.193685818395112
그랜저,57,46488,가솔린,white,7.8119734296220225
E클래스,62,87819,가솔린,black,8.323851131338817
그랜저,77,103484,가솔린,white,7.280008252884188
K5,121,74931,가솔린,gray,6.523562306149512
쏘나타,102,245692,LPG,white,6.364750756851911
A8,168,89581,가솔린,gray,6.673297967767654
5시리즈,136,162516,가솔린,white,7.467942332285852
말리부,85,40000,디젤,white,6.8885724595653635
K5,125,136484,가솔린,gray,6.634633357861686
그랜저,25,71602,LPG,white,7.438971592395862
크루즈,98,113594,가솔린,white,6.29156913955832
그랜저,51,63000,가솔린,gray,7.848153086199526
K3,90,53116,가솔린,black,6.7580945044277305
티구안,110,71161,디젤,gray,7.467942332285852
K7,57,57086,가솔린,gray,7.779466967458324
아반떼,54,117350,가솔린,white,6.966967138613983
코란도,121,177464,디젤,black,6.493753839851687
S클래스,100,119357,디젤,black,8.493105395887147
쏘나타,45,89653,가솔린,black,7.450660796211539
K3,94,92292,가솔린,gray,6.825460036255307
K3,89,156059,가솔린,white,6.493753839851687
코란도,132,151703,디젤,gray,6.478509642208569
K7,125,260000,LPG,gray,6.396929655216146
그랜저,43,44433,가솔린,white,8.003363058629947
티볼리,37,12263,가솔린,black,7.421177528595393
아반떼,59,71217,가솔린,white,7.208600337960199
K7,26,12724,가솔린,gray,8.070906088787819
그랜저,57,94796,LPG,gray,7.696667081526462
티구안,89,141970,가솔린,white,6.679599185844383
파사트,111,265206,디젤,white,6.214608098422191
K7,73,74868,가솔린,black,7.3777589082278725
티볼리,24,7287,가솔린,white,7.534228326274089
쏘나타,115,121360,가솔린,white,6.907755278982137
A6,68,100000,디젤,white,7.8399193600125825
3시리즈,110,142693,디젤,white,7.155396301896734
코란도,69,114575,디젤,gray,7.266128779556451
그랜저,67,149578,가솔린,black,7.155396301896734
크루즈,84,153896,가솔린,black,6.621405651764134
K7,114,175670,가솔린,gray,6.523562306149512
S클래스,83,79948,디젤,gray,8.732465848349879
그랜저,48,51600,가솔린,black,7.719129840906732
그랜저,154,164000,가솔린,gray,5.564520407322694
K3,75,94038,가솔린,white,7.039660349862076
C클래스,69,119528,디젤,gray,7.7102051944325325
그랜저,29,37000,가솔린,white,7.635786861395585
그랜저,58,67605,가솔린,gray,7.8083230503910555
그랜저,132,90362,가솔린,gray,6.78105762593618
A7,97,98600,디젤,white,7.8826922062890254
그랜저,52,64000,LPG,white,7.844240718141811
말리부,89,217293,디젤,white,5.991464547107982
쏘나타,76,144660,가솔린,white,7.186144304522325
K5,54,21963,가솔린,black,7.484930283289661
E클래스,75,78939,디젤,black,7.901377353792616
SM6,72,82160,가솔린,gray,7.244941546337007
코란도,110,133111,디젤,black,6.85751406254539
쏘나타,100,119000,hybrid,white,6.78105762593618
SM6,50,77640,디젤,gray,7.237778191923443
K5,35,50501,가솔린,black,7.640603826393634
쏘나타,95,121150,가솔린,black,6.976348070447749
G80,40,37000,가솔린,black,8.289288323000317
골프,139,80636,디젤,gray,6.431331081933479
K7,102,179398,가솔린,gray,6.90875477931522
티구안,108,230000,디젤,gray,6.7226297948554485
3시리즈,153,161215,디젤,black,6.364750756851911
K7,134,232500,가솔린,gray,5.993961427306569
쏘나타,94,216600,가솔린,black,6.7464121285733745
쏘나타,160,155000,가솔린,gray,5.831882477283517
그랜저,192,100138,가솔린,black,5.771441123130016
그랜저,35,16400,가솔린,white,8.006367567650246
아반떼,36,54383,가솔린,white,7.3777589082278725
E클래스,47,14900,가솔린,gray,8.610865667278873
5시리즈,104,110000,가솔린,gray,7.3777589082278725
A6,46,44922,디젤,gray,8.268988209506656
아반떼,139,139824,가솔린,black,6.396929655216146
쏘나타,142,124306,가솔린,gray,6.2166061010848646
쏘나타,57,120395,LPG,black,6.898714534329988
3시리즈,17,14567,디젤,black,8.497194544909547
3시리즈,83,84859,디젤,white,7.523481312573497
S클래스,90,116000,가솔린,black,8.66561319653451
K7,70,91647,LPG,black,7.67368812926773
쏘나타,47,70000,LPG,white,7.333676395657684
코란도,69,34329,디젤,black,7.353081920515432
A8,72,190201,가솔린,black,8.186185994226083
아반떼,73,50918,가솔린,white,7.048386408721883
티구안,90,108437,디젤,white,7.251344983372214
K5,110,142945,hybrid,gray,6.621405651764134
그랜저,103,183766,LPG,black,6.7464121285733745
E클래스,100,140000,가솔린,white,7.518064181233078
A6,126,146000,가솔린,gray,7.409136443920128
5시리즈,103,167000,디젤,white,7.346655163176539
G80,18,41786,가솔린,gray,8.476371196895983
G70,30,22824,가솔린,white,8.27664912542186
A8,142,159605,가솔린,gray,6.802394763324311
K7,69,65637,가솔린,black,7.52294091807237
말리부,79,145906,디젤,gray,6.551080335043404
K5,137,107380,LPG,gray,6.311734809152915
티구안,114,104577,디젤,gray,7.467942332285852
K5,56,78600,가솔린,white,7.427144133408616
G80,60,81850,가솔린,black,8.11701408773731
G80,50,79852,가솔린,black,7.955425088912672
그랜저,118,93080,가솔린,white,7.065613363597717
티볼리,67,38920,디젤,white,7.273092595999522
K7,90,37443,가솔린,black,7.528869256642251
K7,95,84320,hybrid,white,7.62608275807238
K5,95,86758,LPG,white,6.792344427470809
아반떼,71,80185,가솔린,white,7.115582126184454
아반떼,139,110310,가솔린,black,6.55250788703459
SM6,64,201751,가솔린,gray,6.745236349484362
그랜저,71,173000,디젤,black,7.244941546337007
그랜저,189,145469,가솔린,black,5.537334267018537
쏘나타,59,98329,LPG,white,7.1631723908466425
그랜저,144,271771,LPG,black,5.707110264748875
K5,130,40928,가솔린,gray,6.7464121285733745
G70,9,23,가솔린,white,8.562357743370612
K7,64,82100,가솔린,white,7.601402334583733
코란도,95,110000,디젤,black,7.1631723908466425
그랜저,55,130000,hybrid,gray,7.732369222284388
그랜저,57,60345,디젤,gray,7.65491704784832
쏘나타,142,111467,가솔린,black,6.2166061010848646
5시리즈,108,178345,디젤,gray,7.313886831633462
그랜저,74,34000,가솔린,white,7.467942332285852
K7,110,174992,LPG,gray,6.660575149839686
아반떼,117,134982,가솔린,white,6.46302945692067
7시리즈,127,212214,가솔린,gray,7.2520539518528135
C클래스,13,4360,디젤,gray,8.497194544909547
S클래스,70,138400,가솔린,black,8.665785595466064
G80,67,96538,가솔린,black,7.969357742016346
K7,78,54100,가솔린,gray,7.280008252884188
5시리즈,29,6563,가솔린,gray,8.612685172875459
쏘나타,115,158719,가솔린,black,6.46302945692067
그랜저,26,40109,가솔린,gray,8.186185994226083
쏘나타,89,88636,가솔린,gray,7.1316985104669115
쏘나타,71,86330,LPG,black,6.85751406254539
쏘나타,33,19000,가솔린,white,7.820439515262181
쏘나타,83,238391,가솔린,gray,6.660575149839686
그랜저,66,60574,가솔린,white,7.518064181233078
그랜저,36,27260,가솔린,gray,7.9966538754626075
아반떼,150,63130,가솔린,gray,6.042632833682381
크루즈,107,140567,디젤,black,6.2166061010848646
E클래스,50,33679,가솔린,white,8.391629968440892
3시리즈,68,60000,디젤,white,7.67368812926773
G70,35,24075,가솔린,gray,8.208219383496834
A6,86,169838,디젤,white,7.300472814267799
K7,71,49840,가솔린,black,7.534228326274089
K5,79,101610,디젤,gray,7.193685818395112
A6,122,181368,디젤,black,7.544861068658458
K5,13,4814,가솔린,gray,8.086717920303906
E클래스,53,44951,디젤,gray,8.431853144249223
티구안,72,161345,디젤,white,7.215975002651466
그랜저,168,94778,가솔린,gray,5.860786223465865
그랜저,54,50000,가솔린,gray,7.696667081526462
C클래스,110,166887,디젤,white,6.846943139585379
티구안,115,144357,디젤,white,6.836259277277067
S클래스,76,91083,디젤,black,8.79497643168877
K5,76,130100,가솔린,white,7.1316985104669115
